,plot_key,date.x,light_dark,time_in,time_out,ch4_umol_m2_s,co2_umol_m2_s,ch4_mgCH4_m2_d,co2_gC_m2_d,avg_par,surface_temp,air_temp,x5cm_soil_temp,x12cm_soil_temp,soil_moisture_avg,vegetation_avg,functional_group,prevelant_vegetation,chamber_mean_temp,slope_aspect,soil_depth_1,soil_depth_2,soil_depth_3,soil_depth_avg,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,vegetation_height_5,date.y,veg_height_mean,veg_height_max,veg_height_sd,soil_depth_min,soil_depth_max,total_cover_all,cover_Prostrate.Shrub,cover_Barren,cover_Graminoid,cover_Forb,cover_Erect.Shrub,prop_Prostrate.Shrub,prop_Barren,prop_Graminoid,prop_Forb,prop_Erect.Shrub,richness,H,evenness,cover_shrub,cover_graminoid,cover_forb,cover_moss,cover_lichen,shrub_to_herb,bryo_lichen_sum,gcc_mean,gcc_med,gcc_p90,exg_mean,vari_mean,bulk_density_g_cm3,volumetric_water_content_percent,total_n,no3_n,nh4_n,p,k,ca,mg,s,fe,mn,cu,zn,b,al,cd,date,p_h,ER_umol_m2_s,GPP_umol_m2_s,ER_gC_m2_d,GPP_gC_m2_d,bm_forb,bm_moss_lichen,bm_shrub,bm_dead,bm_graminoid,bm_biomass_total_g,bm_prop_forb,bm_prop_moss_lichen,bm_prop_shrub,bm_prop_dead,bm_prop_graminoid,total_N,total_C,LOI_mean,LOI_sd,inorg_C,Lat,Lon,Elevation (ft)
135,Cas_69,7/21/2025,D,14:11,14:29,0.000194943,1.353597235,0.270163105,1.403409613,1397,29.2,17.2,10.1,7.9,18.83333333,6,Graminoid,Meadow,18.23,16,30,22,20,24,6,8,5,5,6,7/21/2025,6,8,1.224744871,20,30,100,15,10,75,0,0,0.15,0.1,0.75,0,0,3,0.730588061,0.665009912,15,75,0,0,0,0.199999997,0,0.352787763,0.344537815,0.425806452,0.065502212,-94.46004883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.353597235,1.833320576,1.403409613,1.900786773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,10.94,NA,NA,NA,59.29017,-129.75665,5525
136,Cas_69,7/21/2025,L,14:19,14:11,-0.0000152,-0.479723341,-0.020996125,-0.49737716,1397,29.2,17.2,10.1,7.9,18.83333333,6,Graminoid,Meadow,18.23,16,30,22,20,24,6,8,5,5,6,7/21/2025,6,8,1.224744871,20,30,100,15,10,75,0,0,0.15,0.1,0.75,0,0,3,0.730588061,0.665009912,15,75,0,0,0,0.199999997,0,0.352787763,0.344537815,0.425806452,0.065502212,-94.46004883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.353597235,1.833320576,1.403409613,1.900786773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,10.94,NA,NA,NA,NA,NA,NA
137,Cas_7,7/21/2025,D,14:25,14:43,-0.0000881,1.254193135,-0.122151941,1.300347442,1577,39.4,16.7,14.7,8.1,19.46666667,4,Prostrate Shrub,Net-leaved Willow,18.23,2,23,20,13,18.66666667,1,3,6,4,5,7/21/2025,3.8,6,1.923538406,13,23,100,70,20,10,0,0,0.7,0.2,0.1,0,0,3,0.801818553,0.729846699,70,10,0,0,0,6.9999993,0,NA,NA,NA,NA,NA,NA,NA,3.5,0,3.5,3.52,35.7,905,468.5,10.9,2.01,0.95,0.03,1.95,0.01,5,0.042,8/6/2025,NA,1.254193135,1.474306347,1.300347442,1.52856082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,5.71,NA,NA,0.011,59.29014,-129.75666,5525
138,Cas_7,7/21/2025,L,14:33,14:25,0.000106104,-0.220113212,0.147044922,-0.228213378,1577,39.4,16.7,14.7,8.1,19.46666667,4,Prostrate Shrub,Net-leaved Willow,18.23,2,23,20,13,18.66666667,1,3,6,4,5,7/21/2025,3.8,6,1.923538406,13,23,100,70,20,10,0,0,0.7,0.2,0.1,0,0,3,0.801818553,0.729846699,70,10,0,0,0,6.9999993,0,NA,NA,NA,NA,NA,NA,NA,3.5,0,3.5,3.52,35.7,905,468.5,10.9,2.01,0.95,0.03,1.95,0.01,5,0.042,8/6/2025,NA,1.254193135,1.474306347,1.300347442,1.52856082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,5.71,NA,NA,0.011,NA,NA,NA
139,Cas_70,7/21/2025,D,14:40,14:59,0.000767376,1.732794454,1.063472767,1.79656129,1897,25.5,18.7,10.7,9.1,14,2,Prostrate Shrub,Net-leaved Willow,18.23,12,17,20,5,14,0,3,2,1,3,7/21/2025,1.8,3,1.303840481,5,20,100,75,24,1,0,0,0.75,0.24,0.01,0,0,3,0.604321182,0.550076845,75,1,0,0,0,74.999925,0,0.39792351,0.366666667,0.523489933,0.105864391,0.747267565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.732794454,2.108413407,1.79656129,2.18600302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,6.44,NA,NA,NA,59.2901,-129.75668,5522
140,Cas_70,7/21/2025,L,14:48,14:40,-0.000508868,-0.375618953,-0.705218152,-0.389441731,1897,25.5,18.7,10.7,9.1,14,2,Prostrate Shrub,Net-leaved Willow,18.23,12,17,20,5,14,0,3,2,1,3,7/21/2025,1.8,3,1.303840481,5,20,100,75,24,1,0,0,0.75,0.24,0.01,0,0,3,0.604321182,0.550076845,75,1,0,0,0,74.999925,0,0.39792351,0.366666667,0.523489933,0.105864391,0.747267565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.732794454,2.108413407,1.79656129,2.18600302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,6.44,NA,NA,NA,NA,NA,NA
141,Cas_71,7/21/2025,D,14:54,15:12,-0.0000521,0.445942999,-0.072239558,0.462353702,1720,23.3,20,10.6,5.7,14.8,4,Prostrate Shrub,Net-leaved Willow,18.23,4,26,14,8,16,3,1,5,3,6,7/21/2025,3.6,6,1.949358869,8,26,100,80,10,10,0,0,0.8,0.1,0.1,0,0,3,0.63903186,0.581671866,80,10,0,0,0,7.9999992,0,0.451244865,0.421985816,0.607843137,0.158222616,-21.62056446,NA,NA,3.9,0.9,3,3.07,92.5,134,122.6,3,0.79,1.02,0.05,1.3,0.7,10.6,0.009,8/7/2025,6.99,0.445942999,0.095042283,0.462353702,0.098539839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,9.93,NA,NA,NA,59.28995,-129.75658,5511
142,Cas_71,7/21/2025,L,15:01,14:54,0.0000609,0.350900716,0.084462288,0.363813862,1720,23.3,20,10.6,5.7,14.8,4,Prostrate Shrub,Net-leaved Willow,18.23,4,26,14,8,16,3,1,5,3,6,7/21/2025,3.6,6,1.949358869,8,26,100,80,10,10,0,0,0.8,0.1,0.1,0,0,3,0.63903186,0.581671866,80,10,0,0,0,7.9999992,0,0.451244865,0.421985816,0.607843137,0.158222616,-21.62056446,NA,NA,3.9,0.9,3,3.07,92.5,134,122.6,3,0.79,1.02,0.05,1.3,0.7,10.6,0.009,8/7/2025,6.99,0.445942999,0.095042283,0.462353702,0.098539839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,9.93,NA,NA,NA,NA,NA,NA
143,Cas_72,7/21/2025,D,15:09,15:25,0.000100206,0.9910611,0.138871216,1.027532149,1382,23,21.1,7.7,6.8,23.86666667,2,Barren,Barren,18.23,4,15,23,21,19.66666667,2,3,0,5,2,7/21/2025,2.4,5,1.816590212,15,23,100,0,80,10,10,0,0,0.8,0.1,0.1,0,3,0.63903186,0.581671866,0,10,10,0,0,0,0,0.346219293,0.339285714,0.417989418,0.037977022,-104.9780195,NA,NA,4.3,1,3.3,2.63,19.5,321,320.5,4.3,1.05,0.72,0.05,0.68,0.06,3.7,0.003,8/7/2025,6.93,0.9910611,1.200098946,1.027532149,1.244262587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,6.12,NA,NA,NA,59.29,-129.75655,5516
144,Cas_72,7/21/2025,L,15:17,15:09,-0.000302334,-0.209037846,-0.418991911,-0.216730438,1382,23,21.1,7.7,6.8,23.86666667,2,Barren,Barren,18.23,4,15,23,21,19.66666667,2,3,0,5,2,7/21/2025,2.4,5,1.816590212,15,23,100,0,80,10,10,0,0,0.8,0.1,0.1,0,3,0.63903186,0.581671866,0,10,10,0,0,0,0,0.346219293,0.339285714,0.417989418,0.037977022,-104.9780195,NA,NA,4.3,1,3.3,2.63,19.5,321,320.5,4.3,1.05,0.72,0.05,0.68,0.06,3.7,0.003,8/7/2025,6.93,0.9910611,1.200098946,1.027532149,1.244262587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,6.12,NA,NA,NA,NA,NA,NA
145,Cas_73,7/21/2025,D,15:23,15:38,-0.000357357,6.933481161,-0.495245019,7.188633268,1979,17.1,19.2,8.3,6.5,20.33333333,4,Prostrate Shrub,Net-leaved Willow,18.23,16,17,18,15,16.66666667,4,3,5,3,5,7/21/2025,4,5,1,15,18,100,90,5,5,0,0,0.9,0.05,0.05,0,0,3,0.394397691,0.35899625,90,5,0,0,0,17.9999964,0,0.460675134,0.446601942,0.571428571,0.292994456,1.186619805,0.093221289,1.857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,6.933481161,8.18067002,7.188633268,8.481718677,0,7.7305,22.8333,11.7282,0.0058,42.2978,0,0.182763643,0.539822402,0.277276832,0.000137123,0.31,3.92,49.26739927,NA,NA,59.29004,-129.75652,5519
146,Cas_73,7/21/2025,L,15:29,15:23,-0.000940457,-1.247188859,-1.303337599,-1.293085409,1979,17.1,19.2,8.3,6.5,20.33333333,4,Prostrate Shrub,Net-leaved Willow,18.23,16,17,18,15,16.66666667,4,3,5,3,5,7/21/2025,4,5,1,15,18,100,90,5,5,0,0,0.9,0.05,0.05,0,0,3,0.394397691,0.35899625,90,5,0,0,0,17.9999964,0,0.460675134,0.446601942,0.571428571,0.292994456,1.186619805,0.093221289,1.857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,6.933481161,8.18067002,7.188633268,8.481718677,0,7.7305,22.8333,11.7282,0.0058,42.2978,0,0.182763643,0.539822402,0.277276832,0.000137123,0.31,3.92,49.26739927,NA,NA,NA,NA,NA
147,Cas_75,7/21/2025,D,15:36,15:48,0.0000226,-0.958686429,0.031374955,-0.993966089,442,20.7,18.5,10.1,7.3,24.8,1,Forb,Mountain Sagewort,18.23,0,18,23,30,23.66666667,1,0,0.5,2,0,7/21/2025,0.7,2,0.836660027,18,30,100,15,55,0,30,0,0.15,0.55,0,0.3,0,3,0.974570189,0.887092016,15,0,30,0,0,0.499999983,0,0.424220317,0.412017167,0.548076923,0.192919625,-11.3798389,NA,NA,14.8,1,13.8,1.09,99,336,345.7,5.2,0.95,2.11,0.06,0.88,0.08,3.8,0.006,8/7/2025,7.07,-0.958686429,-4.809822481,-0.993966089,-4.986823948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,15.69,NA,NA,0.027,59.29008,-129.75651,5519
148,Cas_75,7/21/2025,L,15:44,15:36,-0.00148304,3.851136052,-2.055279956,3.992857858,442,20.7,18.5,10.1,7.3,24.8,1,Forb,Mountain Sagewort,18.23,0,18,23,30,23.66666667,1,0,0.5,2,0,7/21/2025,0.7,2,0.836660027,18,30,100,15,55,0,30,0,0.15,0.55,0,0.3,0,3,0.974570189,0.887092016,15,0,30,0,0,0.499999983,0,0.424220317,0.412017167,0.548076923,0.192919625,-11.3798389,NA,NA,14.8,1,13.8,1.09,99,336,345.7,5.2,0.95,2.11,0.06,0.88,0.08,3.8,0.006,8/7/2025,7.07,-0.958686429,-4.809822481,-0.993966089,-4.986823948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,15.69,NA,NA,0.027,NA,NA,NA
149,Cas_76,7/21/2025,D,NA,NA,0.000290843,2.625276519,0.403066285,2.721886695,465,NA,16.8,10.4,7.9,17.83333333,6,Prostrate Shrub,Arctic Willow,18.23,NA,20,13,22,18.33333333,4,10,5,6,4,7/21/2025,5.8,10,2.48997992,13,22,100,40,25,15,20,0,0.4,0.25,0.15,0.2,0,4,1.319545463,0.951850848,40,15,20,0,0,1.14285711,0,0.379135592,0.364285714,0.520618557,0.119569251,-41.60177182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.625276519,3.299291449,2.721886695,3.420705374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,6.77,NA,NA,NA,59.29012,-129.75648,5521
150,Cas_76,7/21/2025,L,NA,NA,-0.000621402,-0.67401493,-0.861174359,-0.69881868,465,NA,16.8,10.4,7.9,17.83333333,6,Prostrate Shrub,Arctic Willow,18.23,NA,20,13,22,18.33333333,4,10,5,6,4,7/21/2025,5.8,10,2.48997992,13,22,100,40,25,15,20,0,0.4,0.25,0.15,0.2,0,4,1.319545463,0.951850848,40,15,20,0,0,1.14285711,0,0.379135592,0.364285714,0.520618557,0.119569251,-41.60177182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.625276519,3.299291449,2.721886695,3.420705374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,6.77,NA,NA,NA,NA,NA,NA
151,Cas_77,7/21/2025,D,15:58,NA,0.000607292,7.513891211,0.841619052,7.790402407,419,12.3,16.9,10.3,8.7,22.86666667,9,Graminoid,Meadow,18.23,4,22,30,2,11.33333333,5,8,20,0,11,7/21/2025,8.8,20,7.463243263,2,30,100,10,15,50,25,0,0.1,0.15,0.5,0.25,0,4,1.207973688,0.871368824,10,50,25,0,0,0.133333332,0,0.373447949,0.353982301,0.479768786,0.100783015,-49.15184111,NA,NA,7.4,0,7.4,2.96,51.1,322,329.3,4.7,2.18,5.51,0.06,1.6,0.23,5.2,0.017,8/7/2025,6.93,7.513891211,9.202518269,7.790402407,9.541170942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,7.1,NA,NA,0.006,59.29018,-129.75647,5526
152,Cas_77,7/21/2025,L,15:55,15:58,-0.00072644,-1.688627059,-1.006741824,-1.750768534,419,12.3,16.9,10.3,8.7,22.86666667,9,Graminoid,Meadow,18.23,4,22,30,2,11.33333333,5,8,20,0,11,7/21/2025,8.8,20,7.463243263,2,30,100,10,15,50,25,0,0.1,0.15,0.5,0.25,0,4,1.207973688,0.871368824,10,50,25,0,0,0.133333332,0,0.373447949,0.353982301,0.479768786,0.100783015,-49.15184111,NA,NA,7.4,0,7.4,2.96,51.1,322,329.3,4.7,2.18,5.51,0.06,1.6,0.23,5.2,0.017,8/7/2025,6.93,7.513891211,9.202518269,7.790402407,9.541170942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,7.1,NA,NA,0.006,NA,NA,NA
153,Cas_78,7/21/2025,D,16:10,16:13,-0.0000362,3.975257693,-0.050213783,4.121547177,878,31,20.3,11.1,9.7,27.83333333,4,Forb,Mountain Sagewort,18.23,13,4,20,22,18.66666667,3,0.5,4,5,8,7/21/2025,4.1,8,2.747726333,4,22,100,5,20,25,50,0,0.05,0.2,0.25,0.5,0,4,1.164821377,0.840241012,5,25,50,0,0,0.066666666,0,0.39357133,0.380952381,0.505494505,0.135061407,-29.84615677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,3.975257693,6.393343277,4.121547177,6.62861831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,6.63,NA,NA,NA,59.29023,-129.75648,5528
154,Cas_78,7/21/2025,L,16:05,16:10,-0.000833756,-2.418085584,-1.155465449,-2.507071134,878,31,20.3,11.1,9.7,27.83333333,4,Forb,Mountain Sagewort,18.23,13,4,20,22,18.66666667,3,0.5,4,5,8,7/21/2025,4.1,8,2.747726333,4,22,100,5,20,25,50,0,0.05,0.2,0.25,0.5,0,4,1.164821377,0.840241012,5,25,50,0,0,0.066666666,0,0.39357133,0.380952381,0.505494505,0.135061407,-29.84615677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,3.975257693,6.393343277,4.121547177,6.62861831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,6.63,NA,NA,NA,NA,NA,NA
155,Cas_79,7/21/2025,D,16:21,16:25,-0.000533045,2.53734205,-0.738723377,2.630716237,727,19.5,15.4,14.2,11.3,14.86666667,3,Prostrate Shrub,Arctic Willow,18.23,1,16,2,16,17.33333333,4,0,0,8,5,7/21/2025,3.4,8,3.435112807,2,16,100,60,20,10,10,0,0.6,0.2,0.1,0.1,0,4,1.088899975,0.785475297,60,10,10,0,0,2.99999985,0,0.416928758,0.403726708,0.54676259,0.146274575,33.91583186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.53734205,4.596041473,2.630716237,4.765175799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,11.43,NA,NA,NA,59.29026,-129.75646,5528
156,Cas_79,7/21/2025,L,16:16,16:21,-0.00232096,-2.058699423,-3.216516305,-2.134459561,727,19.5,15.4,14.2,11.3,14.86666667,3,Prostrate Shrub,Arctic Willow,18.23,1,16,2,16,17.33333333,4,0,0,8,5,7/21/2025,3.4,8,3.435112807,2,16,100,60,20,10,10,0,0.6,0.2,0.1,0.1,0,4,1.088899975,0.785475297,60,10,10,0,0,2.99999985,0,0.416928758,0.403726708,0.54676259,0.146274575,33.91583186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.53734205,4.596041473,2.630716237,4.765175799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,11.43,NA,NA,NA,NA,NA,NA
157,Cas_8,7/21/2025,D,16:33,16:36,0.00054356,-0.066795017,0.753296169,-0.069253074,2044,33.4,24.1,17.9,7.2,23.43333333,2,Barren,Barren,18.23,13,16,21,14,17,3,1,1,2,1,7/21/2025,1.6,3,0.894427191,14,21,100,7,88,5,0,0,0.07,0.88,0.05,0,0,3,0.448428183,0.408176923,7,5,0,0,0,1.39999972,0,0.328115464,0.33431085,0.362903226,0.012547004,-95.63484243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,-0.066795017,-0.608357143,-0.069253074,-0.630744686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.13,NA,NA,NA,59.29031,-129.75645,5531
158,Cas_8,7/21/2025,L,16:29,16:33,-0.000846126,0.541562126,-1.172608663,0.561491612,2044,33.4,24.1,17.9,7.2,23.43333333,2,Barren,Barren,18.23,13,16,21,14,17,3,1,1,2,1,7/21/2025,1.6,3,0.894427191,14,21,100,7,88,5,0,0,0.07,0.88,0.05,0,0,3,0.448428183,0.408176923,7,5,0,0,0,1.39999972,0,0.328115464,0.33431085,0.362903226,0.012547004,-95.63484243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,-0.066795017,-0.608357143,-0.069253074,-0.630744686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.13,NA,NA,NA,NA,NA,NA
159,Cas_80,7/21/2025,D,16:42,16:46,-0.002357412,7.064128645,-3.26703293,7.324088579,631,21.4,17,14.7,12.2,25,4,Graminoid,Meadow,18.23,18,12,19,25,18.66666667,6,3,0,1,8,7/21/2025,3.6,8,3.361547263,12,25,100,0,5,65,30,0,0,0.05,0.65,0.3,0,3,0.79098735,0.719987714,0,65,30,0,0,0,0,0.363622617,0.343669251,0.464864865,0.07712856,-96.49264518,0.182562092,9.846498599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,7.064128645,8.193591519,7.324088579,8.495115687,1.5763,3.7717,1.4574,10.3466,17.2765,34.4285,0.045784742,0.10955168,0.042331208,0.300524275,0.501808095,0.77,11.04,76.72847929,0.614181407,NA,59.29034,-129.75642,5531
160,Cas_80,7/21/2025,L,16:39,16:42,-0.001222984,-1.129462874,-1.694879384,-1.171027108,631,21.4,17,14.7,12.2,25,4,Graminoid,Meadow,18.23,18,12,19,25,18.66666667,6,3,0,1,8,7/21/2025,3.6,8,3.361547263,12,25,100,0,5,65,30,0,0,0.05,0.65,0.3,0,3,0.79098735,0.719987714,0,65,30,0,0,0,0,0.363622617,0.343669251,0.464864865,0.07712856,-96.49264518,0.182562092,9.846498599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,7.064128645,8.193591519,7.324088579,8.495115687,1.5763,3.7717,1.4574,10.3466,17.2765,34.4285,0.045784742,0.10955168,0.042331208,0.300524275,0.501808095,0.77,11.04,76.72847929,0.614181407,NA,NA,NA,NA
161,Cas_81,7/23/2025,D,12:10,12:13,0.001044131,9.070714629,1.447015578,9.404516927,593,13.1,11.8,9.9,9.2,27.06666667,9,Graminoid,Meadow,20.89525,3,26,12,14,17.33333333,10,7,9,6,14,7/23/2025,9.2,14,3.1144823,12,26,100,0,10,70,20,0,0,0.1,0.7,0.2,0,3,0.801818553,0.729846699,0,70,20,0,0,0,0,0.371525241,0.353174603,0.469879518,0.111236646,-18.93366932,NA,NA,1.9,0.4,1.5,9.56,122.5,559,437.4,9.7,1.64,2.82,0.07,1.24,1.35,11.6,0.054,8/7/2025,7.08,9.070714629,14.06778141,9.404516927,14.58547577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,3.89,NA,NA,0.007,59.29027,-129.75626,5528
162,Cas_81,7/23/2025,L,12:07,12:10,-0.00316117,-4.997066783,-4.380926821,-5.180958841,593,13.1,11.8,9.9,9.2,27.06666667,9,Graminoid,Meadow,20.89525,3,26,12,14,17.33333333,10,7,9,6,14,7/23/2025,9.2,14,3.1144823,12,26,100,0,10,70,20,0,0,0.1,0.7,0.2,0,3,0.801818553,0.729846699,0,70,20,0,0,0,0,0.371525241,0.353174603,0.469879518,0.111236646,-18.93366932,NA,NA,1.9,0.4,1.5,9.56,122.5,559,437.4,9.7,1.64,2.82,0.07,1.24,1.35,11.6,0.054,8/7/2025,7.08,9.070714629,14.06778141,9.404516927,14.58547577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,3.89,NA,NA,0.007,NA,NA,NA
163,Cas_82,7/23/2025,D,12:01,12:04,0.000470762,7.807593184,0.652408975,8.094912614,977,13.1,13.5,8.5,7.6,27.56666667,8,Forb,Mountain Sagewort,20.89525,16,23,25,17,21.66666667,10,6,5,10,8,7/23/2025,7.8,10,2.28035085,17,25,100,5,15,20,60,0,0.05,0.15,0.2,0.6,0,4,1.062737568,0.76660311,5,20,60,0,0,0.062499999,0,0.403636096,0.394495413,0.547368421,0.139770781,-27.39682355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,7.807593184,13.72881909,8.094912614,14.23403964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,6.23,NA,NA,NA,59.29022,-129.75627,5525
164,Cas_82,7/23/2025,L,11:58,12:01,-0.00210181,-5.921225908,-2.912806473,-6.139127022,977,13.1,13.5,8.5,7.6,27.56666667,8,Forb,Mountain Sagewort,20.89525,16,23,25,17,21.66666667,10,6,5,10,8,7/23/2025,7.8,10,2.28035085,17,25,100,5,15,20,60,0,0.05,0.15,0.2,0.6,0,4,1.062737568,0.76660311,5,20,60,0,0,0.062499999,0,0.403636096,0.394495413,0.547368421,0.139770781,-27.39682355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,7.807593184,13.72881909,8.094912614,14.23403964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,6.23,NA,NA,NA,NA,NA,NA
165,Cas_83,7/23/2025,D,11:51,11:55,-0.000461887,2.14469803,-0.640109538,2.223622917,571,12.4,10.9,9.5,8.6,27.33333333,2,Barren,Barren,20.89525,7,39,14,17,23.33333333,4,1,4,1,0,7/23/2025,2,4,1.870828693,14,39,100,5,80,10,5,0,0.05,0.8,0.1,0.05,0,4,0.708346578,0.510964047,5,10,5,0,0,0.333333311,0,0.337588626,0.339473684,0.43956044,0.045295633,-173.5864036,0.218859944,14.33902894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.14469803,3.0960354,2.223622917,3.209969503,0.1172,65.8448,1.1029,0,0.4062,67.4711,0.00173704,0.975896347,0.016346258,0,0.006020355,0.41,5.47,60.69469181,1.368260322,NA,59.29018,-129.75627,5522
166,Cas_83,7/23/2025,L,11:47,11:51,-0.000132014,-0.95133737,-0.182951975,-0.986346585,571,12.4,10.9,9.5,8.6,27.33333333,2,Barren,Barren,20.89525,7,39,14,17,23.33333333,4,1,4,1,0,7/23/2025,2,4,1.870828693,14,39,100,5,80,10,5,0,0.05,0.8,0.1,0.05,0,4,0.708346578,0.510964047,5,10,5,0,0,0.333333311,0,0.337588626,0.339473684,0.43956044,0.045295633,-173.5864036,0.218859944,14.33902894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.14469803,3.0960354,2.223622917,3.209969503,0.1172,65.8448,1.1029,0,0.4062,67.4711,0.00173704,0.975896347,0.016346258,0,0.006020355,0.41,5.47,60.69469181,1.368260322,NA,NA,NA,NA
167,Cas_84,7/23/2025,D,11:38,11:43,-0.000842681,4.399010824,-1.167834824,4.560894422,257,11.1,10.2,9.3,9,24.66666667,7,Forb,Mountain Sagewort,20.89525,8,7,23,15,15,5,7,8,6,9,7/23/2025,7,9,1.58113883,7,23,100,0,40,10,50,0,0,0.4,0.1,0.5,0,3,0.943348392,0.858672711,0,10,50,0,0,0,0,0.350655831,0.3375,0.451957295,0.059770565,-101.9808023,NA,NA,5.5,0.6,4.9,6.57,122,191,182.6,3.6,1.2,1.62,0.04,0.81,0.19,4.1,0.004,8/7/2025,7.1,4.399010824,4.84097022,4.560894422,5.019117924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,5.21,NA,NA,NA,59.29016,-129.75628,5522
168,Cas_84,7/23/2025,L,11:34,11:38,-0.002162085,-0.441959396,-2.996338108,-0.458223502,257,11.1,10.2,9.3,9,24.66666667,7,Forb,Mountain Sagewort,20.89525,8,7,23,15,15,5,7,8,6,9,7/23/2025,7,9,1.58113883,7,23,100,0,40,10,50,0,0,0.4,0.1,0.5,0,3,0.943348392,0.858672711,0,10,50,0,0,0,0,0.350655831,0.3375,0.451957295,0.059770565,-101.9808023,NA,NA,5.5,0.6,4.9,6.57,122,191,182.6,3.6,1.2,1.62,0.04,0.81,0.19,4.1,0.004,8/7/2025,7.1,4.399010824,4.84097022,4.560894422,5.019117924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,5.21,NA,NA,NA,NA,NA,NA
